"Dist Code","Year","State Code","State Name","Dist Name","JANUARY PERCIPITATION (Millimeters)","FEBRUARY PERCIPITATION (Millimeters)","MARCH PERCIPITATION (Millimeters)","APRIL PERCIPITATION (Millimeters)","MAY PERCIPITATION (Millimeters)","JUNE PERCIPITATION (Millimeters)","JULY PERCIPITATION (Millimeters)","AUGUST PERCIPITATION (Millimeters)","SEPTEMBER PERCIPITATION (Millimeters)","OCTOBER PERCIPITATION (Millimeters)","NOVEMBER PERCIPITATION (Millimeters)","DECEMBER PERCIPITATION (Millimeters)"
"710","2000","8","Orissa","Phulbani(Kandhamal)","0.0","46.78","0.0","11.27","57.7","330.22","271.36","224.29","104.12","37.36","1.27","0.0"
"710","2001","8","Orissa","Phulbani(Kandhamal)","0.0","0.01","13.46","21.84","88.97","345.3","305.46","385.78","187.16","98.91","39.72","1.51"
"710","2002","8","Orissa","Phulbani(Kandhamal)","68.49","0.58","9.2","40.14","84.47","194.33","339.6","388.91","164.03","49.27","8.74","0.0"
"710","2003","8","Orissa","Phulbani(Kandhamal)","7.52","25.07","57.36","5.78","18.36","208.87","449.71","371.89","234.52","329.97","3.29","44.29"
"710","2004","8","Orissa","Phulbani(Kandhamal)","47.8","10.8","0.69","68.23","43.92","198.7","304.03","281.19","165.66","148.09","1.01","0.0"
"710","2005","8","Orissa","Phulbani(Kandhamal)","27.82","16.55","39.62","30.0","81.13","167.72","332.81","235.02","495.95","212.28","2.29","0.66"
"710","2006","8","Orissa","Phulbani(Kandhamal)","0.0","0.0","46.16","70.05","98.63","217.85","484.33","485.73","356.22","37.15","33.42","0.0"
"710","2007","8","Orissa","Phulbani(Kandhamal)","0.0","69.33","1.46","29.28","48.31","215.25","240.47","372.96","400.48","80.12","6.84","3.16"
"710","2008","8","Orissa","Phulbani(Kandhamal)","36.42","42.62","10.12","38.51","89.4","394.9","332.87","311.87","435.69","16.28","2.29","0.0"
"710","2009","8","Orissa","Phulbani(Kandhamal)","0.38","0.0","8.08","1.38","108.84","94.21","521.22","299.3","204.72","74.71","12.47","0.24"
"710","2010","8","Orissa","Phulbani(Kandhamal)","21.11","4.56","14.99","16.73","159.12","234.96","391.66","339.57","363.88","145.85","41.77","44.19"
"710","2011","8","Orissa","Phulbani(Kandhamal)","0.0","35.96","1.22","39.08","149.73","156.44","357.61","364.56","349.31","15.32","0.0","0.0"
"710","2012","8","Orissa","Phulbani(Kandhamal)","51.33","0.02","0.65","92.54","43.07","190.67","549.78","338.83","253.29","43.67","57.29","0.05"
"710","2013","8","Orissa","Phulbani(Kandhamal)","0.8","5.03","1.06","63.33","56.4","378.85","307.99","168.64","265.83","257.99","2.67","0.0"
"710","2014","8","Orissa","Phulbani(Kandhamal)","3.62","18.59","69.53","70.97","153.63","125.64","429.13","231.76","455.49","95.22","0.69","0.0"
"710","2015","8","Orissa","Phulbani(Kandhamal)","15.94","15.71","51.19","98.7","77.33","227.73","236.47","315.54","298.27","34.06","17.11","8.78"
"710","2016","8","Orissa","Phulbani(Kandhamal)","6.75","28.19","66.37","22.82","88.86","328.15","380.87","278.66","290.22","111.24","9.0","1.4"
"710","2017","8","Orissa","Phulbani(Kandhamal)","2.88","3.39","23.19","30.8","61.89","187.34","446.29","327.22","281.38","150.54","16.31","23.04"
"710","2018","8","Orissa","Phulbani(Kandhamal)","2.21","3.61","4.73","57.32","130.74","201.92","536.8","359.43","356.54","76.95","2.44","14.56"
"710","2019","8","Orissa","Phulbani(Kandhamal)","16.39","7.74","12.31","22.67","108.78","115.5","356.05","397.43","440.04","289.9","0.75","10.16"
"710","2020","8","Orissa","Phulbani(Kandhamal)","38.93","64.24","46.04","82.24","53.63","288.53","334.1","521.19","287.76","245.52","13.68","0.02"
"710","2021","8","Orissa","Phulbani(Kandhamal)","3.33","7.19","2.81","36.41","108.54","208.56","284.16","175.29","436.04","83.44","45.54","56.91"
"710","2022","8","Orissa","Phulbani(Kandhamal)","113.77","1.94","0.01","11.89","42.24","161.48","437.05","499.39","242.56","126.66","0.63","1.2"
"710","2023","8","Orissa","Phulbani(Kandhamal)","3.51","0.0","43.8","93.93","63.42","125.44","409.71","272.53","504.24","67.51","6.2","12.46"
"711","1958","8","Orissa","Puri","27.13","37.63","7.07","16.41","9.69","116.12","374.11","226.76","285.26","354.11","200.57","0.01"
"711","1959","8","Orissa","Puri","17.33","14.23","0.62","19.39","75.09","163.9","288.66","239.35","175.23","353.23","0.0","4.41"
"711","1960","8","Orissa","Puri","0.0","0.0","19.61","2.24","35.12","196.22","376.3","271.08","176.08","169.43","1.61","5.72"
"711","1961","8","Orissa","Puri","41.11","68.47","2.11","1.36","81.7","194.04","293.31","365.84","400.24","211.38","7.7","0.3"
"711","1962","8","Orissa","Puri","128.52","94.7","67.48","52.6","43.34","68.9","260.18","256.9","272.71","272.71","217.7","166.88"
"711","1963","8","Orissa","Puri","0.0","0.0","10.4","39.47","94.69","149.24","223.13","301.29","266.36","423.43","8.7","0.0"
"711","1964","8","Orissa","Puri","0.7","20.06","4.17","23.01","72.52","109.75","398.33","327.84","276.03","123.78","14.97","0.44"
"711","1965","8","Orissa","Puri","11.68","9.43","24.31","20.36","21.12","69.35","376.42","246.96","235.66","139.87","0.87","7.23"
"711","1966","8","Orissa","Puri","155.56","116.01","76.25","57.58","46.6","99.69","228.56","252.96","269.44","272.16","272.71","214.79"
"711","1967","8","Orissa","Puri","56.2","0.01","53.88","30.15","7.21","199.28","344.71","252.4","265.78","40.63","2.9","10.12"
"711","1968","8","Orissa","Puri","29.54","37.83","29.73","6.68","9.26","279.45","312.1","113.96","281.25","524.46","125.55","0.12"
"711","1969","8","Orissa","Puri","1.23","0.01","17.51","3.38","60.68","104.99","377.27","281.02","211.99","104.01","139.25","4.97"
"711","1970","8","Orissa","Puri","164.22","127.46","97.25","68.07","53.41","256.76","271.43","272.71","255.69","272.71","217.51","168.07"
"711","1971","8","Orissa","Puri","124.15","103.36","70.86","54.64","44.7","254.46","264.02","270.62","272.71","272.71","213.17","165.01"
"711","1972","8","Orissa","Puri","122.45","92.73","65.88","51.71","42.76","36.55","118.95","239.12","272.13","272.58","220.14","165.41"
"711","1973","8","Orissa","Puri","117.65","78.84","59.17","47.57","39.93","34.48","239.38","270.58","270.86","272.71","233.53","195.74"
"711","1974","8","Orissa","Puri","0.06","1.22","65.48","3.77","30.42","132.73","187.55","311.84","230.44","303.73","48.3","0.0"
"711","1975","8","Orissa","Puri","0.74","15.96","11.2","7.13","31.09","304.22","201.9","331.3","232.41","288.35","79.39","0.0"
"711","1976","8","Orissa","Puri","0.0","6.41","13.4","22.9","55.67","89.56","344.6","504.9","138.9","109.17","143.75","0.39"
"711","1977","8","Orissa","Puri","0.99","2.94","0.05","22.94","93.31","165.65","344.24","314.18","295.55","127.57","159.53","2.24"
"711","1978","8","Orissa","Puri","9.94","14.46","28.77","19.08","60.44","127.45","309.88","232.32","214.24","231.88","31.74","40.96"
"711","1979","8","Orissa","Puri","9.94","44.51","1.34","37.69","38.11","123.33","219.67","158.76","205.81","107.39","30.44","6.41"
"711","1980","8","Orissa","Puri","26.81","32.6","16.16","11.83","48.18","339.84","326.19","257.67","322.8","175.86","12.76","8.74"
"711","1981","8","Orissa","Puri","11.39","9.7","45.05","23.65","109.92","132.06","211.89","256.83","401.46","33.9","1.68","19.15"
"711","1982","8","Orissa","Puri","0.06","38.55","35.94","14.87","23.73","184.54","212.99","341.51","217.5","118.17","49.68","0.01"
"711","1983","8","Orissa","Puri","0.99","95.45","16.94","17.6","71.63","161.73","227.14","398.24","241.09","197.04","8.21","10.45"
"711","1984","8","Orissa","Puri","8.03","19.87","0.18","10.99","33.98","236.64","339.98","443.62","196.28","83.12","2.76","0.65"
"711","1985","8","Orissa","Puri","17.29","35.51","1.9","7.88","27.25","159.59","244.82","368.65","286.3","377.18","4.94","0.12"
"711","1986","8","Orissa","Puri","41.47","18.01","4.43","32.42","68.25","277.89","361.25","323.23","240.66","206.42","350.0","13.92"
"711","1987","8","Orissa","Puri","5.08","0.21","4.55","15.17","52.85","63.59","230.18","231.49","102.84","158.57","120.22","3.83"
"711","1988","8","Orissa","Puri","0.0","13.96","12.27","22.29","72.65","122.16","401.5","151.13","340.23","130.24","17.03","0.14"
"711","1989","8","Orissa","Puri","0.02","0.42","12.2","2.94","149.03","277.62","435.56","316.46","224.66","56.91","0.04","0.18"
"711","1990","8","Orissa","Puri","0.31","56.82","66.15","34.7","83.57","198.04","285.1","358.56","180.14","176.09","54.96","3.75"
"711","1991","8","Orissa","Puri","65.51","1.66","14.07","11.1","18.93","151.68","471.23","291.85","187.21","155.11","162.63","3.99"
"711","1992","8","Orissa","Puri","15.58","28.25","0.0","5.47","172.14","159.13","345.34","318.78","237.48","205.86","29.41","0.0"
"711","1993","8","Orissa","Puri","2.12","0.65","6.71","42.35","44.49","256.02","263.99","368.31","215.97","144.83","21.43","0.0"
"711","1994","8","Orissa","Puri","0.77","34.23","0.89","27.13","27.18","146.02","269.55","381.85","250.15","176.91","17.19","0.0"
"711","1995","8","Orissa","Puri","34.1","13.64","19.53","4.92","64.11","87.59","207.56","162.52","285.78","457.36","286.07","0.0"
"711","1996","8","Orissa","Puri","38.42","5.68","0.99","20.39","26.15","186.27","164.77","173.37","79.03","146.73","19.1","0.72"
"711","1997","8","Orissa","Puri","45.05","5.63","34.96","59.98","22.1","155.65","230.19","548.31","305.64","41.98","42.18","32.36"
"711","1998","8","Orissa","Puri","17.04","42.86","46.4","49.24","41.27","214.72","307.51","225.34","324.79","409.06","175.66","0.0"
"711","1999","8","Orissa","Puri","0.06","0.0","0.18","0.05","161.08","210.46","218.3","337.89","226.07","225.21","25.73","0.0"
"711","2000","8","Orissa","Puri","0.33","25.86","0.21","4.86","67.1","252.53","226.59","121.7","78.65","74.47","7.38","0.0"
"711","2001","8","Orissa","Puri","0.0","0.17","15.24","8.35","87.9","377.78","181.42","307.52","187.67","194.8","111.07","0.36"
"711","2002","8","Orissa","Puri","51.12","0.0","6.35","12.18","104.43","187.42","319.5","338.04","210.31","99.68","54.67","0.0"
"711","2003","8","Orissa","Puri","2.75","22.11","31.64","2.42","19.29","274.27","296.13","341.56","254.74","586.96","20.05","20.85"
"711","2004","8","Orissa","Puri","12.8","4.33","0.71","51.09","41.24","137.7","181.09","235.94","197.74","286.34","0.48","0.0"
"711","2005","8","Orissa","Puri","16.3","2.27","38.95","21.34","74.69","149.01","254.53","223.84","533.1","346.45","4.0","0.0"
"711","2006","8","Orissa","Puri","0.0","0.0","18.33","26.75","90.37","233.3","350.57","542.83","353.37","115.23","30.51","0.0"
"711","2007","8","Orissa","Puri","0.0","73.72","0.49","22.7","57.56","173.26","197.26","353.22","500.26","119.76","34.89","0.24"
"711","2008","8","Orissa","Puri","36.76","41.64","5.05","29.2","106.65","395.13","214.0","301.75","505.25","46.79","8.24","0.0"
"711","2009","8","Orissa","Puri","0.0","0.0","1.66","0.11","88.8","89.06","396.81","304.25","208.73","150.99","48.68","0.0"
"711","2010","8","Orissa","Puri","7.4","1.14","4.37","1.54","196.7","221.91","241.44","260.56","313.49","234.47","91.55","33.52"
"711","2011","8","Orissa","Puri","0.0","40.73","1.88","19.08","138.24","158.72","311.67","376.53","324.51","33.49","0.0","0.0"
"711","2012","8","Orissa","Puri","40.31","0.44","0.08","56.73","23.42","190.46","396.91","218.02","172.82","81.93","231.93","0.87"
"711","2013","8","Orissa","Puri","1.47","3.05","0.04","33.23","60.3","295.68","249.02","131.1","300.21","478.48","2.72","0.0"
"711","2014","8","Orissa","Puri","0.03","21.08","48.63","49.27","171.89","101.18","348.13","199.15","386.2","167.94","0.3","0.01"
"711","2015","8","Orissa","Puri","19.28","16.21","22.08","66.98","52.78","108.16","217.07","248.61","150.1","85.5","82.32","7.55"
"711","2016","8","Orissa","Puri","5.02","41.33","20.32","11.05","115.44","269.27","240.31","250.13","245.61","133.33","49.59","0.0"
"711","2017","8","Orissa","Puri","0.0","0.01","30.05","23.35","51.18","135.5","340.44","271.08","282.09","296.81","83.28","25.21"
"711","2018","8","Orissa","Puri","0.0","0.01","1.34","30.1","181.28","201.34","515.67","294.11","367.11","211.55","1.68","7.47"
"711","2019","8","Orissa","Puri","1.08","13.54","5.64","3.51","210.35","98.75","338.54","392.22","404.83","348.39","12.31","6.73"
"711","2020","8","Orissa","Puri","44.49","78.85","28.24","34.6","121.54","124.1","277.22","513.08","221.01","399.83","14.71","0.0"
"711","2021","8","Orissa","Puri","5.66","0.0","0.88","4.55","215.43","216.53","325.63","216.6","448.91","145.34","73.19","46.13"
"711","2022","8","Orissa","Puri","67.87","4.14","0.0","1.03","40.89","78.31","353.02","556.8","263.83","225.16","1.06","0.61"
"711","2023","8","Orissa","Puri","9.95","0.91","35.42","40.17","29.68","153.42","307.99","252.46","386.46","63.96","18.3","7.36"
"712","1958","8","Orissa","Sambalpur","25.09","33.4","18.49","17.0","7.49","125.87","588.62","357.3","324.91","132.24","15.62","0.0"
"712","1959","8","Orissa","Sambalpur","20.59","11.17","1.12","14.8","32.48","190.12","450.09","370.8","217.93","130.9","0.0","2.02"
"712","1960","8","Orissa","Sambalpur","1.59","0.0","37.32","4.97","17.65","227.37","563.44","435.68","200.95","61.19","0.17","2.28"
"712","1961","8","Orissa","Sambalpur","38.92","75.78","8.17","1.94","35.77","275.16","432.01","527.55","392.31","90.74","1.57","1.48"
"712","1962","8","Orissa","Sambalpur","193.36","156.76","110.98","79.69","62.88","99.28","338.59","338.59","338.59","327.86","275.84","232.91"
"712","1963","8","Orissa","Sambalpur","0.72","2.17","26.59","27.05","53.18","186.29","355.12","477.05","299.33","165.63","1.25","0.0"
"712","1964","8","Orissa","Sambalpur","0.86","28.77","4.4","20.91","35.68","180.59","562.74","527.71","286.22","56.52","6.3","0.16"
"712","1965","8","Orissa","Sambalpur","9.7","8.82","29.47","20.0","12.84","94.44","551.5","336.39","247.57","41.97","0.05","3.43"
"712","1966","8","Orissa","Sambalpur","195.3","153.5","100.38","74.45","59.7","149.87","336.99","338.59","338.59","291.59","246.95","207.5"
"712","1967","8","Orissa","Sambalpur","41.55","0.03","79.04","22.56","6.21","237.95","493.05","489.06","291.07","18.04","0.2","8.78"
"712","1968","8","Orissa","Sambalpur","30.06","34.61","29.78","7.45","5.54","303.69","454.17","245.97","265.5","136.16","9.76","0.68"
"712","1969","8","Orissa","Sambalpur","4.51","2.23","16.05","5.57","37.37","134.33","608.87","426.67","257.27","31.44","13.72","4.53"
"712","1970","8","Orissa","Sambalpur","170.65","140.69","109.39","78.77","62.3","311.64","338.59","338.59","338.59","303.92","251.58","210.74"
"712","1971","8","Orissa","Sambalpur","178.44","155.68","103.05","75.85","60.57","333.65","338.59","338.59","338.59","333.87","280.5","236.2"
"712","1972","8","Orissa","Sambalpur","194.69","168.61","108.41","78.53","62.22","53.23","286.93","338.59","338.59","311.34","261.96","216.24"
"712","1973","8","Orissa","Sambalpur","171.56","128.34","90.84","69.31","56.43","51.3","338.58","338.59","338.59","338.59","283.76","245.4"
"712","1974","8","Orissa","Sambalpur","0.11","2.21","60.47","2.96","17.38","161.96","390.93","402.1","222.87","106.9","4.98","0.09"
"712","1975","8","Orissa","Sambalpur","8.7","17.56","25.25","5.45","17.02","327.27","427.17","417.27","286.56","104.29","7.5","0.0"
"712","1976","8","Orissa","Sambalpur","0.56","9.05","11.92","22.26","26.25","107.85","536.37","595.08","295.35","24.98","11.03","0.28"
"712","1977","8","Orissa","Sambalpur","9.43","6.08","0.34","27.75","68.72","226.12","586.55","466.36","309.23","49.45","21.59","3.47"
"712","1978","8","Orissa","Sambalpur","11.73","40.44","41.97","24.46","25.38","267.28","445.46","403.05","310.05","76.5","3.85","20.18"
"712","1979","8","Orissa","Sambalpur","11.73","37.82","1.87","26.41","13.8","183.42","388.85","262.87","212.76","37.36","6.86","4.95"
"712","1980","8","Orissa","Sambalpur","28.98","31.73","21.72","10.58","20.19","404.64","510.89","381.63","286.83","47.9","0.84","4.2"
"712","1981","8","Orissa","Sambalpur","17.59","13.14","60.68","19.08","49.54","134.8","408.72","345.42","362.15","10.19","0.56","8.19"
"712","1982","8","Orissa","Sambalpur","1.56","34.89","67.61","25.0","34.09","201.38","299.92","538.1","244.35","48.9","7.38","0.7"
"712","1983","8","Orissa","Sambalpur","3.68","72.22","18.07","25.76","42.96","195.47","376.2","476.6","245.64","98.7","0.65","5.39"
"712","1984","8","Orissa","Sambalpur","18.51","34.6","0.61","9.62","15.76","294.5","495.14","615.63","185.62","32.66","0.25","0.33"
"712","1985","8","Orissa","Sambalpur","26.29","28.19","2.17","5.9","13.56","194.34","436.12","504.25","274.96","157.86","0.34","0.16"
"712","1986","8","Orissa","Sambalpur","35.15","29.76","4.68","23.93","30.98","312.07","536.24","477.11","230.75","57.55","28.16","7.65"
"712","1987","8","Orissa","Sambalpur","4.39","4.71","9.6","11.02","25.28","82.8","385.51","429.67","258.87","51.67","12.58","2.1"
"712","1988","8","Orissa","Sambalpur","1.38","19.28","34.65","16.44","36.32","224.41","539.05","258.33","299.07","42.57","2.03","1.74"
"712","1989","8","Orissa","Sambalpur","1.09","0.67","18.36","1.99","67.65","334.9","567.75","447.65","242.59","31.96","2.54","5.4"
"712","1990","8","Orissa","Sambalpur","0.79","68.92","71.86","20.7","44.77","322.88","562.71","487.9","214.2","80.52","4.52","1.35"
"712","1991","8","Orissa","Sambalpur","62.69","4.57","35.09","10.24","14.26","221.62","616.47","508.26","208.43","56.88","16.58","6.34"
"712","1992","8","Orissa","Sambalpur","15.14","29.69","0.01","4.47","61.62","170.74","451.51","384.2","211.5","63.03","2.95","0.0"
"712","1993","8","Orissa","Sambalpur","1.86","0.22","14.64","26.31","24.41","237.24","422.73","444.06","263.01","67.49","5.65","0.0"
"712","1994","8","Orissa","Sambalpur","10.71","31.34","1.08","21.61","17.08","273.11","456.15","523.28","205.72","76.51","1.61","0.0"
"712","1995","8","Orissa","Sambalpur","37.45","15.29","37.33","3.62","32.65","97.32","359.05","261.51","309.01","121.98","19.17","0.0"
"712","1996","8","Orissa","Sambalpur","35.53","9.73","3.1","14.28","9.85","264.99","304.95","331.73","101.62","47.15","1.21","0.24"
"712","1997","8","Orissa","Sambalpur","35.58","4.49","28.66","36.73","27.17","141.62","346.25","705.18","266.2","16.96","10.97","16.39"
"712","1998","8","Orissa","Sambalpur","12.36","42.96","43.26","31.45","36.46","203.53","414.58","312.46","298.32","154.87","20.57","0.0"
"712","1999","8","Orissa","Sambalpur","0.0","3.19","0.35","0.0","65.87","246.98","356.54","510.71","234.07","67.83","2.18","0.01"
"712","2000","8","Orissa","Sambalpur","0.12","32.14","0.23","7.58","27.38","306.27","286.29","193.99","135.7","18.83","0.71","0.0"
"712","2001","8","Orissa","Sambalpur","0.02","0.3","52.6","8.67","34.7","409.86","403.97","461.31","146.99","71.18","8.95","0.11"
"712","2002","8","Orissa","Sambalpur","44.03","3.77","9.93","8.83","37.14","173.02","389.17","489.86","212.34","44.61","4.47","0.0"
"712","2003","8","Orissa","Sambalpur","3.16","23.82","43.04","5.05","7.06","247.96","413.5","430.51","276.07","198.04","1.6","10.11"
"712","2004","8","Orissa","Sambalpur","22.29","7.59","1.37","32.52","14.88","172.63","286.43","460.33","205.72","104.28","0.13","0.0"
"712","2005","8","Orissa","Sambalpur","22.15","9.79","44.3","14.09","37.97","175.56","360.36","364.05","422.94","94.12","0.32","1.68"
"712","2006","8","Orissa","Sambalpur","0.0","0.0","45.72","19.47","68.07","255.84","540.97","700.27","305.91","25.51","5.12","0.0"
